agent,contrainte,jour,value,poids
8,13,17,0,200
8,13,18,0,200
8,13,19,0,200
8,13,20,0,200
8,13,21,0,200
8,13,22,0,200
8,13,23,0,200
8,13,24,0,200
8,13,25,0,200
8,13,26,0,200
8,13,27,0,200
8,13,28,0,200
8,13,29,0,200
8,13,30,0,200
8,13,31,0,200
8,13,32,0,200
8,13,33,0,200
8,13,34,0,200
8,13,35,0,200
8,13,36,0,200
8,13,37,0,200
8,13,38,0,200
8,13,39,0,200
8,13,40,0,200
8,13,41,0,200
8,13,42,0,200
8,13,43,0,200
8,13,44,0,200
8,13,45,0,200
8,13,46,0,200
8,13,47,0,200
8,13,48,0,200
8,13,49,0,200
8,13,50,0,200
8,13,51,0,200
8,13,52,0,200
8,13,53,0,200
8,13,54,0,200
8,13,55,0,200
8,13,56,0,200
8,13,57,0,200
8,13,58,0,200
8,13,59,0,200
8,13,60,0,200
8,13,61,0,200
8,13,62,0,200
8,13,63,0,200
8,13,64,0,200
8,13,65,0,200
8,13,66,0,200
8,13,67,0,200
8,13,68,0,200
8,13,69,0,200
8,13,70,0,200
8,13,71,0,200
8,13,72,0,200
8,13,73,0,200
8,13,74,0,200
8,13,75,0,200
8,13,76,0,200
8,13,77,0,200
8,13,78,0,200
8,13,79,0,200
8,13,80,0,200
8,13,81,0,200
8,13,82,0,200
8,13,83,0,200
8,13,84,0,200
8,14,1,0,200
8,14,2,0,200
8,14,3,0,200
8,14,4,0,200
8,14,5,0,200
8,14,6,0,200
8,14,7,0,200
8,14,8,0,200
8,14,9,0,200
8,14,10,0,200
8,14,11,0,200
8,14,12,0,200
8,14,13,0,200
8,14,14,0,200
8,14,15,0,200
8,14,16,0,200
8,14,17,0,200
8,14,18,0,200
8,14,19,0,200
8,14,20,0,200
8,14,21,0,200
8,14,22,0,200
8,14,23,0,200
8,14,24,0,200
8,14,25,0,200
8,14,26,0,200
8,14,27,0,200
8,14,28,0,200
8,14,29,0,200
8,14,30,0,200
8,14,31,0,200
8,14,32,0,200
8,14,33,0,200
8,14,34,0,200
8,14,35,0,200
8,14,36,0,200
8,14,37,0,200
8,14,38,0,200
8,14,39,0,200
8,14,40,0,200
8,14,41,0,200
8,14,42,0,200
8,14,43,0,200
8,14,44,0,200
8,14,45,0,200
8,14,46,0,200
8,14,47,0,200
8,14,48,0,200
8,14,49,0,200
8,14,50,0,200
8,14,51,0,200
8,14,52,0,200
8,14,53,0,200
8,14,54,0,200
8,14,55,0,200
8,14,56,0,200
8,14,57,0,200
8,14,58,0,200
8,14,59,0,200
8,14,60,0,200
8,14,61,0,200
8,14,62,0,200
8,14,63,0,200
8,14,64,0,200
8,14,65,0,200
8,14,66,0,200
8,14,67,0,200
8,14,68,0,200
8,14,69,0,200
8,14,70,0,200
8,14,71,0,200
8,14,72,0,200
8,14,73,0,200
8,14,74,0,200
8,14,75,0,200
8,14,76,0,200
8,14,77,0,200
8,14,78,0,200
8,14,79,0,200
8,14,80,0,200
8,14,81,0,200
8,14,82,0,200
8,14,83,0,200
8,14,84,0,200
8,15,1,0,190
8,15,2,0,190
8,15,3,0,190
8,15,4,0,190
8,15,5,0,190
8,15,6,0,190
8,15,7,0,190
8,15,8,0,190
8,15,9,0,190
8,15,10,0,190
8,15,11,0,190
8,15,12,0,190
8,15,13,0,190
8,15,14,0,190
8,15,15,0,190
8,15,16,0,190
8,15,17,0,190
8,15,18,0,190
8,15,19,0,190
8,15,20,0,190
8,15,21,0,190
8,15,22,0,190
8,15,23,0,190
8,15,24,0,190
8,15,25,0,190
8,15,26,0,190
8,15,27,0,190
8,15,28,0,190
8,15,29,0,190
8,15,30,0,190
8,15,31,0,190
8,15,32,0,190
8,15,33,0,190
8,15,34,0,190
8,15,35,1,190
8,15,36,1,190
8,15,37,0,190
8,15,38,0,190
8,15,39,0,190
8,15,40,0,190
8,15,41,0,190
8,15,42,0,190
8,15,43,0,190
8,15,44,0,190
8,15,45,0,190
8,15,46,0,190
8,15,47,0,190
8,15,48,0,190
8,15,49,0,190
8,15,50,0,190
8,15,51,0,190
8,15,52,0,190
8,15,53,0,190
8,15,54,0,190
8,15,55,0,190
8,15,56,0,190
8,15,57,0,190
8,15,58,0,190
8,15,59,0,190
8,15,60,0,190
8,15,61,0,190
8,15,62,0,190
8,15,63,0,190
8,15,64,0,190
8,15,65,0,190
8,15,66,0,190
8,15,67,0,190
8,15,68,0,190
8,15,69,0,190
8,15,70,1,190
8,15,71,0,190
8,15,72,0,190
8,15,73,0,190
8,15,74,0,190
8,15,75,0,190
8,15,76,0,190
8,15,77,0,190
8,15,78,0,190
8,15,79,0,190
8,15,80,0,190
8,15,81,0,190
8,15,82,0,190
8,15,83,0,190
8,15,84,0,190
8,20,1,0,40
8,20,2,0,40
8,20,3,0,40
8,20,4,0,40
8,20,5,0,40
8,20,6,0,40
8,20,7,0,40
8,20,8,0,40
8,20,9,0,40
8,20,10,0,40
8,20,11,0,40
8,20,12,0,40
8,20,13,0,40
8,20,14,0,40
8,20,15,0,40
8,20,16,0,40
8,20,17,0,40
8,20,18,0,40
8,20,19,0,40
8,20,20,0,40
8,20,21,0,40
8,20,22,0,40
8,20,23,0,40
8,20,24,0,40
8,20,25,0,40
8,20,26,0,40
8,20,27,0,40
8,20,28,0,40
8,20,29,0,40
8,20,30,0,40
8,20,31,0,40
8,20,32,0,40
8,20,33,0,40
8,20,34,0,40
8,20,35,0,40
8,20,36,0,40
8,20,37,0,40
8,20,38,0,40
8,20,39,0,40
8,20,40,0,40
8,20,41,0,40
8,20,42,0,40
8,20,43,0,40
8,20,44,0,40
8,20,45,0,40
8,20,46,0,40
8,20,47,0,40
8,20,48,0,40
8,20,49,0,40
8,20,50,0,40
8,20,51,0,40
8,20,52,0,40
8,20,53,0,40
8,20,54,0,40
8,20,55,0,40
8,20,56,0,40
8,20,57,0,40
8,20,58,0,40
8,20,59,0,40
8,20,60,0,40
8,20,61,0,40
8,20,62,0,40
8,20,63,0,40
8,20,64,0,40
8,20,65,0,40
8,20,66,0,40
8,20,67,0,40
8,20,68,0,40
8,20,69,0,40
8,20,70,0,40
8,20,71,0,40
8,20,72,0,40
8,20,73,0,40
8,20,74,0,40
8,20,75,0,40
8,20,76,0,40
8,20,77,0,40
8,20,78,0,40
8,20,79,0,40
8,20,80,0,40
8,20,81,0,40
8,20,82,0,40
8,20,83,0,40
8,20,84,0,40
8,21,1,0,40
8,21,2,0,40
8,21,3,0,40
8,21,4,0,40
8,21,5,0,40
8,21,6,0,40
8,21,7,0,40
8,21,8,0,40
8,21,9,0,40
8,21,10,0,40
8,21,11,0,40
8,21,12,0,40
8,21,13,0,40
8,21,14,0,40
8,21,15,0,40
8,21,16,0,40
8,21,17,0,40
8,21,18,0,40
8,21,19,0,40
8,21,20,0,40
8,21,21,0,40
8,21,22,0,40
8,21,23,0,40
8,21,24,0,40
8,21,25,0,40
8,21,26,0,40
8,21,27,0,40
8,21,28,0,40
8,21,29,0,40
8,21,30,0,40
8,21,31,0,40
8,21,32,0,40
8,21,33,0,40
8,21,34,0,40
8,21,35,0,40
8,21,36,0,40
8,21,37,0,40
8,21,38,0,40
8,21,39,0,40
8,21,40,0,40
8,21,41,0,40
8,21,42,0,40
8,21,43,0,40
8,21,44,0,40
8,21,45,0,40
8,21,46,1,40
8,21,47,0,40
8,21,48,0,40
8,21,49,0,40
8,21,50,0,40
8,21,51,0,40
8,21,52,0,40
8,21,53,0,40
8,21,54,0,40
8,21,55,0,40
8,21,56,0,40
8,21,57,0,40
8,21,58,0,40
8,21,59,0,40
8,21,60,0,40
8,21,61,0,40
8,21,62,0,40
8,21,63,0,40
8,21,64,0,40
8,21,65,0,40
8,21,66,0,40
8,21,67,0,40
8,21,68,0,40
8,21,69,0,40
8,21,70,0,40
8,21,71,0,40
8,21,72,0,40
8,21,73,0,40
8,21,74,0,40
8,21,75,0,40
8,21,76,0,40
8,21,77,0,40
8,21,78,0,40
8,21,79,0,40
8,21,80,0,40
8,21,81,0,40
8,21,82,0,40
8,21,83,0,40
8,21,84,0,40
9,1,1,0,130
9,1,2,0,130
9,1,3,0,130
9,1,4,0,130
9,1,5,0,130
9,1,6,0,130
9,1,7,0,130
9,1,8,0,130
9,1,9,0,130
9,1,10,1,130
9,1,11,0,130
9,1,12,0,130
9,1,13,0,130
9,1,14,0,130
9,1,15,0,130
9,1,16,0,130
9,1,17,0,130
9,1,18,0,130
9,1,19,0,130
9,1,20,0,130
9,1,21,0,130
9,1,22,0,130
9,1,23,0,130
9,1,24,0,130
9,1,25,0,130
9,1,26,0,130
9,1,27,0,130
9,1,28,0,130
9,1,29,0,130
9,1,30,0,130
9,1,31,0,130
9,1,32,0,130
9,1,33,0,130
9,1,34,0,130
9,1,35,0,130
9,1,36,0,130
9,1,37,0,130
9,1,38,0,130
9,1,39,0,130
9,1,40,0,130
9,1,41,0,130
9,1,42,0,130
9,1,43,0,130
9,1,44,0,130
9,1,45,0,130
9,1,46,0,130
9,1,47,0,130
9,1,48,0,130
9,1,49,0,130
9,1,50,0,130
9,1,51,0,130
9,1,52,0,130
9,1,53,0,130
9,1,54,0,130
9,1,55,0,130
9,1,56,0,130
9,1,57,0,130
9,1,58,0,130
9,1,59,0,130
9,1,60,0,130
9,1,61,0,130
9,1,62,0,130
9,1,63,0,130
9,1,64,0,130
9,1,65,0,130
9,1,66,0,130
9,1,67,0,130
9,1,68,0,130
9,1,69,0,130
9,1,70,0,130
9,1,71,0,130
9,1,72,0,130
9,1,73,0,130
9,1,74,0,130
9,1,75,0,130
9,1,76,0,130
9,1,77,0,130
9,1,78,0,130
9,1,79,0,130
9,1,80,0,130
9,1,81,0,130
9,1,82,0,130
9,1,83,0,130
9,1,84,0,130
9,2,1,0,130
9,2,2,0,130
9,2,3,0,130
9,2,4,0,130
9,2,5,0,130
9,2,6,0,130
9,2,7,0,130
9,2,8,0,130
9,2,9,0,130
9,2,10,0,130
9,2,11,0,130
9,2,12,0,130
9,2,13,0,130
9,2,14,0,130
9,2,15,0,130
9,2,16,0,130
9,2,17,0,130
9,2,18,0,130
9,2,19,0,130
9,2,20,0,130
9,2,21,0,130
9,2,22,0,130
9,2,23,1,130
9,2,24,0,130
9,2,25,0,130
9,2,26,0,130
9,2,27,0,130
9,2,28,0,130
9,2,29,0,130
9,2,30,0,130
9,2,31,0,130
9,2,32,0,130
9,2,33,0,130
9,2,34,0,130
9,2,35,0,130
9,2,36,0,130
9,2,37,0,130
9,2,38,0,130
9,2,39,0,130
9,2,40,0,130
9,2,41,0,130
9,2,42,0,130
9,2,43,0,130
9,2,44,0,130
9,2,45,0,130
9,2,46,0,130
9,2,47,0,130
9,2,48,0,130
9,2,49,0,130
9,2,50,0,130
9,2,51,0,130
9,2,52,0,130
9,2,53,0,130
9,2,54,0,130
9,2,55,0,130
9,2,56,0,130
9,2,57,0,130
9,2,58,0,130
9,2,59,0,130
9,2,60,0,130
9,2,61,0,130
9,2,62,0,130
9,2,63,0,130
9,2,64,0,130
9,2,65,0,130
9,2,66,0,130
9,2,67,0,130
9,2,68,0,130
9,2,69,0,130
9,2,70,0,130
9,2,71,0,130
9,2,72,0,130
9,2,73,1,130
9,2,74,0,130
9,2,75,0,130
9,2,76,0,130
9,2,77,0,130
9,2,78,0,130
9,2,79,0,130
9,2,80,0,130
9,2,81,0,130
9,2,82,0,130
9,2,83,0,130
9,2,84,0,130
9,3,1,0,200
9,3,2,0,200
9,3,3,0,200
9,3,4,0,200
9,3,5,0,200
9,3,6,0,200
9,3,7,0,200
9,3,8,0,200
9,3,9,0,200
9,3,10,0,200
9,3,11,0,200
9,3,12,0,200
9,3,13,0,200
9,3,14,0,200
9,3,15,0,200
9,3,16,0,200
9,3,17,0,200
9,3,18,0,200
9,3,19,0,200
9,3,20,0,200
9,3,21,0,200
9,3,22,0,200
9,3,23,0,200
9,3,24,0,200
9,3,25,0,200
9,3,26,0,200
9,3,27,0,200
9,3,28,0,200
9,3,29,0,200
9,3,30,0,200
9,3,31,0,200
9,3,32,0,200
9,3,33,0,200
9,3,34,0,200
9,3,35,0,200
9,3,36,0,200
9,3,37,0,200
9,3,38,0,200
9,3,39,0,200
9,3,40,0,200
9,3,41,0,200
9,3,42,0,200
9,3,43,0,200
9,3,44,0,200
9,3,45,0,200
9,3,46,0,200
9,3,47,0,200
9,3,48,0,200
9,3,49,0,200
9,3,50,0,200
9,3,51,0,200
9,3,52,0,200
9,3,53,0,200
9,3,54,0,200
9,3,55,0,200
9,3,56,0,200
9,3,57,0,200
9,3,58,0,200
9,3,59,0,200
9,3,60,0,200
9,3,61,0,200
9,3,62,0,200
9,3,63,0,200
9,3,64,0,200
9,3,65,0,200
9,3,66,0,200
9,3,67,0,200
9,3,68,0,200
9,3,69,0,200
9,3,70,0,200
9,3,71,0,200
9,3,72,0,200
9,3,73,0,200
9,3,74,0,200
9,3,75,0,200
9,3,76,0,200
9,3,77,0,200
9,3,78,0,200
9,3,79,0,200
9,3,80,0,200
9,3,81,0,200
9,3,82,0,200
9,3,83,0,200
9,3,84,0,200
9,10,1,0,180
9,10,2,0,180
9,10,3,0,180
9,10,4,0,180
9,10,5,0,180
9,10,6,0,180
9,10,7,0,180
9,10,8,0,180
9,10,9,0,180
9,10,10,0,180
9,10,11,0,180
9,10,12,0,180
9,10,13,0,180
9,10,14,0,180
9,10,15,0,180
9,10,16,0,180
9,10,17,0,180
9,10,18,0,180
9,10,19,0,180
9,10,20,0,180
9,10,21,0,180
9,10,22,0,180
9,10,23,0,180
9,10,24,0,180
9,10,25,0,180
9,10,26,0,180
9,10,27,0,180
9,10,28,0,180
9,10,29,0,180
9,10,30,0,180
9,10,31,0,180
9,10,32,0,180
9,10,33,0,180
9,10,34,0,180
9,10,35,0,180
9,10,36,0,180
9,10,37,0,180
9,10,38,0,180
9,10,39,0,180
9,10,40,0,180
9,10,41,0,180
9,10,42,0,180
9,10,43,0,180
9,10,44,0,180
9,10,45,0,180
9,10,46,0,180
9,10,47,0,180
9,10,48,0,180
9,10,49,0,180
9,10,50,0,180
9,10,51,0,180
9,10,52,0,180
9,10,53,0,180
9,10,54,0,180
9,10,55,0,180
9,10,56,0,180
9,10,57,0,180
9,10,58,0,180
9,10,59,0,180
9,10,60,0,180
9,10,61,0,180
9,10,62,0,180
9,10,63,0,180
9,10,64,0,180
9,10,65,0,180
9,10,66,0,180
9,10,67,0,180
9,10,68,0,180
9,10,69,0,180
9,10,70,0,180
9,10,71,0,180
9,10,72,0,180
9,10,73,0,180
9,10,74,0,180
9,10,75,0,180
9,10,76,0,180
9,10,77,0,180
9,10,78,0,180
9,10,79,0,180
9,10,80,0,180
9,10,81,0,180
9,10,82,0,180
9,10,83,0,180
9,10,84,0,180
9,11,1,0,180
9,11,2,0,180
9,11,3,0,180
9,11,4,0,180
9,11,5,0,180
9,11,6,0,180
9,11,7,0,180
9,11,8,0,180
9,11,9,0,180
9,11,10,0,180
9,11,11,0,180
9,11,12,0,180
9,11,13,0,180
9,11,14,0,180
9,11,15,0,180
9,11,16,0,180
9,11,17,0,180
9,11,18,0,180
9,11,19,0,180
9,11,20,0,180
9,11,21,0,180
9,11,22,0,180
9,11,23,0,180
9,11,24,0,180
9,11,25,0,180
9,11,26,0,180
9,11,27,0,180
9,11,28,0,180
9,11,29,0,180
9,11,30,0,180
9,11,31,0,180
9,11,32,0,180
9,11,33,0,180
9,11,34,0,180
9,11,35,0,180
9,11,36,0,180
9,11,37,0,180
9,11,38,0,180
9,11,39,0,180
9,11,40,0,180
9,11,41,0,180
9,11,42,0,180
9,11,43,0,180
9,11,44,0,180
9,11,45,0,180
9,11,46,0,180
9,11,47,0,180
9,11,48,0,180
9,11,49,0,180
9,11,50,0,180
9,11,51,0,180
9,11,52,0,180
9,11,53,0,180
9,11,54,0,180
9,11,55,0,180
9,11,56,0,180
9,11,57,0,180
9,11,58,0,180
9,11,59,0,180
9,11,60,0,180
9,11,61,0,180
9,11,62,0,180
9,11,63,0,180
9,11,64,0,180
9,11,65,0,180
9,11,66,0,180
9,11,67,0,180
9,11,68,0,180
9,11,69,0,180
9,11,70,0,180
9,11,71,0,180
9,11,72,0,180
9,11,73,0,180
9,11,74,0,180
9,11,75,0,180
9,11,76,0,180
9,11,77,0,180
9,11,78,0,180
9,11,79,0,180
9,11,80,0,180
9,11,81,0,180
9,11,82,0,180
9,11,83,0,180
9,11,84,0,180
9,12,1,0,180
9,12,2,0,180
9,12,3,0,180
9,12,4,0,180
9,12,5,0,180
9,12,6,0,180
9,12,7,0,180
9,12,8,0,180
9,12,9,0,180
9,12,10,0,180
9,12,11,0,180
9,12,12,0,180
9,12,13,0,180
9,12,14,0,180
9,12,15,0,180
9,12,16,0,180
9,12,17,0,180
9,12,18,0,180
9,12,19,0,180
9,12,20,0,180
9,12,21,0,180
9,12,22,0,180
9,12,23,0,180
9,12,24,0,180
9,12,25,0,180
9,12,26,0,180
9,12,27,0,180
9,12,28,0,180
9,12,29,0,180
9,12,30,0,180
9,12,31,0,180
9,12,32,0,180
9,12,33,0,180
9,12,34,0,180
9,12,35,0,180
9,12,36,0,180
9,12,37,0,180
9,12,38,0,180
9,12,39,0,180
9,12,40,0,180
9,12,41,0,180
9,12,42,0,180
9,12,43,0,180
9,12,44,0,180
9,12,45,0,180
9,12,46,0,180
9,12,47,0,180
9,12,48,0,180
9,12,49,0,180
9,12,50,0,180
9,12,51,0,180
9,12,52,0,180
9,12,53,0,180
9,12,54,0,180
9,12,55,0,180
9,12,56,0,180
9,12,57,0,180
9,12,58,0,180
9,12,59,0,180
9,12,60,0,180
9,12,61,0,180
9,12,62,0,180
9,12,63,0,180
9,12,64,0,180
9,12,65,0,180
9,12,66,0,180
9,12,67,0,180
9,12,68,0,180
9,12,69,0,180
9,12,70,0,180
9,12,71,0,180
9,12,72,0,180
9,12,73,0,180
9,12,74,0,180
9,12,75,0,180
9,12,76,0,180
9,12,77,0,180
9,12,78,0,180
9,12,79,0,180
9,12,80,0,180
9,12,81,0,180
9,12,82,0,180
9,12,83,0,180
9,12,84,0,180
9,13,1,0,200
9,13,2,0,200
9,13,3,0,200
9,13,4,0,200
9,13,5,0,200
9,13,6,0,200
9,13,7,0,200
9,13,8,0,200
9,13,9,0,200
9,13,10,0,200
9,13,11,0,200
9,13,12,0,200
9,13,13,0,200
9,13,14,0,200
9,13,15,0,200
9,13,16,0,200
9,13,17,0,200
9,13,18,0,200
9,13,19,0,200
9,13,20,0,200
9,13,21,0,200
9,13,22,0,200
9,13,23,0,200
9,13,24,0,200
9,13,25,0,200
9,13,26,0,200
9,13,27,0,200
9,13,28,0,200
9,13,29,0,200
9,13,30,0,200
9,13,31,0,200
9,13,32,0,200
9,13,33,0,200
9,13,34,0,200
9,13,35,0,200
9,13,36,0,200
9,13,37,0,200
9,13,38,0,200
9,13,39,0,200
9,13,40,0,200
9,13,41,0,200
9,13,42,0,200
9,13,43,0,200
9,13,44,0,200
9,13,45,0,200
9,13,46,0,200
9,13,47,0,200
9,13,48,0,200
9,13,49,0,200
9,13,50,0,200
9,13,51,0,200
9,13,52,0,200
9,13,53,0,200
9,13,54,0,200
9,13,55,0,200
9,13,56,0,200
9,13,57,0,200
9,13,58,0,200
9,13,59,0,200
9,13,60,0,200
9,13,61,0,200
9,13,62,0,200
9,13,63,0,200
9,13,64,0,200
9,13,65,0,200
9,13,66,0,200
9,13,67,0,200
9,13,68,0,200
9,13,69,0,200
9,13,70,0,200
9,13,71,0,200
9,13,72,0,200
9,13,73,0,200
9,13,74,0,200
9,13,75,0,200
9,13,76,0,200
9,13,77,0,200
9,13,78,0,200
9,13,79,0,200
9,13,80,0,200
9,13,81,0,200
9,13,82,0,200
9,13,83,0,200
9,13,84,0,200
9,14,1,0,200
9,14,2,0,200
9,14,3,0,200
9,14,4,0,200
9,14,5,0,200
9,14,6,0,200
9,14,7,0,200
9,14,8,0,200
9,14,9,0,200
9,14,10,0,200
9,14,11,0,200
9,14,12,0,200
9,14,13,0,200
9,14,14,0,200
9,14,15,0,200
9,14,16,0,200
9,14,17,0,200
9,14,18,0,200
9,14,19,0,200
9,14,20,0,200
9,14,21,0,200
9,14,22,0,200
9,14,23,0,200
9,14,24,0,200
9,14,25,0,200
9,14,26,0,200
9,14,27,0,200
9,14,28,0,200
9,14,29,0,200
9,14,30,0,200
9,14,31,0,200
9,14,32,0,200
9,14,33,0,200
9,14,34,0,200
9,14,35,0,200
9,14,36,0,200
9,14,37,0,200
9,14,38,0,200
9,14,39,0,200
9,14,40,0,200
9,14,41,0,200
9,14,42,0,200
9,14,43,0,200
9,14,44,0,200
9,14,45,0,200
9,14,46,0,200
9,14,47,0,200
9,14,48,0,200
9,14,49,0,200
9,14,50,0,200
9,14,51,0,200
9,14,52,0,200
9,14,53,0,200
9,14,54,0,200
9,14,55,0,200
9,14,56,0,200
9,14,57,0,200
9,14,58,0,200
9,14,59,0,200
9,14,60,0,200
9,14,61,0,200
9,14,62,0,200
9,14,63,0,200
9,14,64,0,200
9,14,65,0,200
9,14,66,0,200
9,14,67,0,200
9,14,68,0,200
9,14,69,0,200
9,14,70,0,200
9,14,71,0,200
9,14,72,0,200
9,14,73,0,200
9,14,74,0,200
9,14,75,0,200
9,14,76,0,200
9,14,77,0,200
9,14,78,0,200
9,14,79,0,200
9,14,80,0,200
9,14,81,0,200
9,14,82,0,200
9,14,83,0,200
9,14,84,0,200
9,15,1,0,190
9,15,2,0,190
9,15,3,0,190
9,15,4,0,190
9,15,5,0,190
9,15,6,0,190
9,15,7,0,190
9,15,8,0,190
9,15,9,0,190
9,15,10,0,190
9,15,11,0,190
9,15,12,0,190
9,15,13,0,190
9,15,14,0,190
9,15,15,0,190
9,15,16,0,190
9,15,17,0,190
9,15,18,0,190
9,15,19,0,190
9,15,20,0,190
9,15,21,0,190
9,15,22,0,190
9,15,23,0,190
9,15,24,0,190
9,15,25,0,190
9,15,26,0,190
9,15,27,0,190
9,15,28,0,190
9,15,29,0,190
9,15,30,0,190
9,15,31,0,190
9,15,32,0,190
9,15,33,0,190
9,15,34,0,190
9,15,35,0,190
9,15,36,0,190
9,15,37,0,190
9,15,38,0,190
9,15,39,0,190
9,15,40,0,190
9,15,41,0,190
9,15,42,0,190
9,15,43,0,190
9,15,44,0,190
9,15,45,0,190
9,15,46,0,190
9,15,47,0,190
9,15,48,0,190
9,15,49,0,190
9,15,50,0,190
9,15,51,0,190
9,15,52,0,190
9,15,53,0,190
9,15,54,0,190
9,15,55,0,190
9,15,56,0,190
9,15,57,0,190
9,15,58,0,190
9,15,59,0,190
9,15,60,0,190
9,15,61,0,190
9,15,62,0,190
9,15,63,0,190
9,15,64,0,190
9,15,65,0,190
9,15,66,0,190
9,15,67,0,190
9,15,68,0,190
9,15,69,0,190
9,15,70,0,190
9,15,71,0,190
9,15,72,0,190
9,15,73,0,190
9,15,74,0,190
9,15,75,0,190
9,15,76,0,190
9,15,77,0,190
9,15,78,0,190
9,15,79,0,190
9,15,80,0,190
9,15,81,0,190
9,15,82,0,190
9,15,83,0,190
9,15,84,0,190
9,20,1,0,40
9,20,2,0,40
9,20,3,0,40
9,20,4,0,40
9,20,5,0,40
9,20,6,0,40
9,20,7,0,40
9,20,8,0,40
9,20,9,0,40
9,20,10,0,40
9,20,11,0,40
9,20,12,0,40
9,20,13,0,40
9,20,14,0,40
9,20,15,0,40
9,20,16,0,40
9,20,17,0,40
9,20,18,0,40
9,20,19,0,40
9,20,20,0,40
9,20,21,0,40
9,20,22,0,40
9,20,23,0,40
9,20,24,0,40
9,20,25,0,40
9,20,26,0,40
9,20,27,0,40
9,20,28,0,40
9,20,29,0,40
9,20,30,0,40
9,20,31,0,40
9,20,32,0,40
9,20,33,0,40
9,20,34,0,40
9,20,35,0,40
9,20,36,0,40
9,20,37,0,40
9,20,38,0,40
9,20,39,0,40
9,20,40,0,40
9,20,41,0,40
9,20,42,0,40
9,20,43,0,40
9,20,44,0,40
9,20,45,0,40
9,20,46,0,40
9,20,47,0,40
9,20,48,0,40
9,20,49,0,40
9,20,50,0,40
9,20,51,0,40
9,20,52,0,40
9,20,53,0,40
9,20,54,0,40
9,20,55,0,40
9,20,56,0,40
9,20,57,0,40
9,20,58,0,40
9,20,59,0,40
9,20,60,0,40
9,20,61,0,40
9,20,62,0,40
9,20,63,0,40
9,20,64,0,40
9,20,65,0,40
9,20,66,0,40
9,20,67,0,40
9,20,68,0,40
9,20,69,0,40
9,20,70,0,40
9,20,71,0,40
9,20,72,0,40
9,20,73,0,40
9,20,74,0,40
9,20,75,0,40
9,20,76,0,40
9,20,77,1,40
9,20,78,0,40
9,20,79,0,40
9,20,80,0,40
9,20,81,0,40
9,20,82,0,40
9,20,83,0,40
9,20,84,0,40
9,21,1,0,40
9,21,2,0,40
9,21,3,0,40
9,21,4,0,40
9,21,5,0,40
9,21,6,0,40
9,21,7,0,40
9,21,8,0,40
9,21,9,0,40
9,21,10,0,40
9,21,11,0,40
9,21,12,0,40
9,21,13,0,40
9,21,14,0,40
9,21,15,0,40
9,21,16,1,40
9,21,17,0,40
9,21,18,0,40
9,21,19,0,40
9,21,20,0,40
9,21,21,0,40
9,21,22,0,40
9,21,23,0,40
9,21,24,0,40
9,21,25,0,40
9,21,26,0,40
9,21,27,0,40
9,21,28,0,40
9,21,29,0,40
9,21,30,0,40
9,21,31,0,40
9,21,32,0,40
9,21,33,0,40
9,21,34,0,40
9,21,35,1,40
9,21,36,0,40
9,21,37,0,40
9,21,38,0,40
9,21,39,0,40
9,21,40,0,40
9,21,41,0,40
9,21,42,0,40
9,21,43,0,40
9,21,44,0,40
9,21,45,0,40
9,21,46,0,40
9,21,47,0,40
9,21,48,0,40
9,21,49,0,40
9,21,50,0,40
9,21,51,0,40
9,21,52,0,40
9,21,53,0,40
9,21,54,0,40
9,21,55,0,40
9,21,56,0,40
9,21,57,0,40
9,21,58,0,40
9,21,59,0,40
9,21,60,0,40
9,21,61,0,40
9,21,62,0,40
9,21,63,0,40
9,21,64,0,40
9,21,65,0,40
9,21,66,0,40
9,21,67,0,40
9,21,68,0,40
9,21,69,0,40
9,21,70,0,40
9,21,71,0,40
9,21,72,0,40
9,21,73,0,40
9,21,74,0,40
9,21,75,0,40
9,21,76,0,40
9,21,77,0,40
9,21,78,0,40
9,21,79,0,40
9,21,80,0,40
9,21,81,0,40
9,21,82,0,40
9,21,83,0,40
9,21,84,0,40
10,1,1,0,130
10,1,2,0,130
10,1,3,0,130
10,1,4,0,130
10,1,5,0,130
10,1,6,0,130
10,1,7,0,130
10,1,8,0,130
10,1,9,0,130
10,1,10,0,130
10,1,11,0,130
10,1,12,0,130
10,1,13,0,130
10,1,14,0,130
10,1,15,0,130
10,1,16,0,130
10,1,17,0,130
10,1,18,0,130
10,1,19,0,130
10,1,20,0,130
10,1,21,0,130
10,1,22,0,130
10,1,23,0,130
10,1,24,0,130
10,1,25,0,130
10,1,26,0,130
10,1,27,0,130
10,1,28,0,130
10,1,29,0,130
10,1,30,0,130
10,1,31,0,130
10,1,32,0,130
10,1,33,0,130
10,1,34,0,130
10,1,35,0,130
10,1,36,0,130
10,1,37,0,130
10,1,38,0,130
10,1,39,0,130
10,1,40,0,130
10,1,41,0,130
10,1,42,0,130
10,1,43,0,130
10,1,44,0,130
10,1,45,0,130
10,1,46,0,130
10,1,47,0,130
10,1,48,0,130
10,1,49,0,130
10,1,50,0,130
10,1,51,0,130
10,1,52,0,130
10,1,53,0,130
10,1,54,0,130
10,1,55,0,130
10,1,56,0,130
10,1,57,0,130
10,1,58,0,130
10,1,59,0,130
10,1,60,0,130
10,1,61,0,130
10,1,62,0,130
10,1,63,0,130
10,1,64,0,130
10,1,65,0,130
10,1,66,0,130
10,1,67,0,130
10,1,68,0,130
10,1,69,0,130
10,1,70,0,130
